RANK,PLAYER,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,OWN
1,Todd Gurley II (FA) ,256,"1,251",4.9,36,11,17,59,81,580,9.8,4,1,14,313.1,22.4,0.2%
2,Saquon Barkley (NYG) ,261,"1,307",5.0,78,16,11,91,121,721,7.9,4,0,16,294.8,18.4,98.8%
3,Christian McCaffrey (CAR) ,219,"1,098",5.0,59,6,7,107,124,867,8.1,6,1,16,278.5,17.4,99.9%
4,Alvin Kamara (NO) ,194,883,4.6,49,1,14,81,105,709,8.8,4,0,15,273.2,18.2,99.9%
5,Ezekiel Elliott (DAL) ,304,"1,435",4.7,41,11,6,77,95,567,7.4,3,1,15,252.2,16.8,97.7%
6,Melvin Gordon III (DEN) ,175,885,5.1,34,9,10,50,66,490,9.8,4,0,12,225.5,18.8,87.9%
7,James Conner (ARI) ,215,973,4.5,30,9,12,55,71,497,9.0,1,2,13,225.0,17.3,98.6%
8,Kareem Hunt (CLE) ,181,824,4.6,45,7,7,26,35,378,14.5,7,0,11,204.2,18.6,91.3%
9,Joe Mixon (CIN) ,237,"1,168",4.9,51,11,8,43,55,296,6.9,1,0,14,200.4,14.3,99.9%
10,David Johnson (FA) ,258,940,3.6,53,2,7,50,76,446,8.9,3,2,16,196.7,12.3,1.2%
11,James White (NE) ,94,425,4.5,27,5,5,87,123,751,8.6,7,0,16,189.6,11.9,9.5%
12,Phillip Lindsay (IND) ,192,"1,037",5.4,65,8,9,35,47,241,6.9,1,0,15,187.8,12.5,1.3%
13,Derrick Henry (TEN) ,215,"1,059",4.9,99,4,12,15,18,99,6.6,0,1,16,186.3,11.6,99.9%
14,Chris Carson (SEA) ,247,"1,151",4.7,61,8,9,20,24,163,8.2,0,2,14,181.4,13.0,11.3%
15,Nick Chubb (CLE) ,192,996,5.2,92,11,8,20,29,149,7.5,2,0,16,174.5,10.9,99.7%
16,Adrian Peterson (FA) ,251,"1,042",4.2,90,5,7,20,26,208,10.4,1,2,16,169.0,10.6,2.1%
17,Tarik Cohen (FA) ,99,444,4.5,32,7,3,71,90,725,10.2,5,3,16,162.9,10.2,0.6%
18,Tevin Coleman (NYJ) ,167,800,4.8,65,8,4,32,44,276,8.6,5,0,16,161.6,10.1,0.7%
19,Marlon Mack (HOU) ,195,908,4.7,49,7,9,17,26,103,6.1,1,2,12,161.1,13.4,56.0%
20,Jordan Howard (FA) ,250,935,3.7,42,5,9,20,27,145,7.3,0,1,16,160.0,10.0,0.6%
21,Kenyan Drake (LV) ,120,535,4.5,54,4,4,53,73,477,9.0,5,1,16,153.2,9.6,6.1%
22,Lamar Miller (FA) ,210,973,4.6,97,6,5,25,35,163,6.5,1,1,14,147.6,10.5,0.0%
23,Aaron Jones (GB) ,133,729,5.5,67,4,8,26,35,206,7.9,1,1,12,145.5,12.1,99.7%
24,Matt Breida (NYG) ,153,814,5.3,66,10,3,27,31,261,9.7,2,1,14,135.5,9.7,1.7%
25,Sony Michel (MIA) ,209,931,4.5,34,4,6,7,11,50,7.1,0,1,13,132.1,10.2,17.9%
26,Peyton Barber (FA) ,234,871,3.7,28,4,5,20,29,92,4.6,1,1,16,130.3,8.1,0.6%
27,Austin Ekeler (LAC) ,106,554,5.2,41,4,3,39,53,404,10.4,3,1,14,129.8,9.3,99.9%
28,Mark Ingram II (NO) ,138,645,4.7,38,3,6,21,27,170,8.1,1,1,12,121.5,10.1,23.0%
29,Isaiah Crowell (FA) ,143,685,4.8,77,6,6,21,28,152,7.2,0,0,13,119.7,9.2,0.1%
30,T.J. Yeldon (FA) ,104,414,4.0,20,1,1,55,77,487,8.9,4,1,14,118.1,8.4,0.0%
31,Dalvin Cook (MIN) ,133,615,4.6,70,4,2,40,49,305,7.6,2,2,11,112.0,10.2,99.9%
32,Latavius Murray (FA) ,140,578,4.1,38,6,6,22,26,141,6.4,0,0,16,109.9,6.9,0.7%
33,Kerryon Johnson (FA) ,118,641,5.4,71,6,3,32,39,213,6.7,1,1,10,107.4,10.7,0.0%
34,Mike Davis (BAL) ,112,514,4.6,37,2,4,34,42,214,6.3,1,0,15,102.8,6.9,2.6%
35,Doug Martin (FA) ,172,723,4.2,29,2,4,18,24,116,6.4,0,3,16,101.9,6.4,0.0%
36,Dion Lewis (FA) ,155,517,3.3,36,2,1,59,67,400,6.8,1,1,16,101.7,6.4,2.0%
37,Leonard Fournette (TB) ,133,439,3.3,25,2,5,22,26,185,8.4,1,0,8,98.4,12.3,99.8%
38,Nyheim Hines (IND) ,85,314,3.7,18,0,2,63,81,425,6.7,2,0,16,97.9,6.1,55.7%
39,Alex Collins (FA) ,114,411,3.6,19,0,7,15,21,105,7.0,1,3,10,93.6,9.4,9.6%
40,LeSean McCoy (FA) ,161,514,3.2,28,3,3,34,46,238,7.0,0,0,14,93.2,6.7,2.0%
41,Frank Gore (FA) ,156,722,4.6,39,5,0,12,16,124,10.3,1,0,14,90.6,6.5,12.1%
42,Wendell Smallwood (FA) ,87,364,4.2,15,0,3,28,35,230,8.2,2,1,16,89.4,5.6,0.0%
43,Jalen Richard (FA) ,55,259,4.7,30,3,1,68,81,607,8.9,0,2,16,88.6,5.5,0.6%
44,Carlos Hyde (FA) ,172,571,3.3,22,1,5,10,16,33,3.3,0,1,14,88.4,6.3,0.2%
45,Gus Edwards (BAL) ,137,718,5.2,43,4,2,2,2,20,10.0,0,0,11,87.8,8.0,28.6%
46,Jamaal Williams (DET) ,121,464,3.8,20,1,3,27,41,210,7.8,0,0,16,87.4,5.5,26.7%
47,Royce Freeman (HOU) ,130,521,4.0,24,2,5,14,20,72,5.1,0,1,14,87.3,6.2,0.2%
48,Duke Johnson Jr. (BUF) ,40,201,5.0,23,1,0,47,62,429,9.1,3,0,16,85.0,5.3,0.9%
49,Alfred Blue (FA) ,150,499,3.3,17,0,2,20,27,154,7.7,0,0,16,77.3,4.8,0.0%
50,LeGarrette Blount (FA) ,154,418,2.7,27,2,5,10,15,67,6.7,0,1,16,76.5,4.8,0.1%
51,Damien Williams (ATL) ,50,256,5.1,25,3,4,23,24,160,7.0,2,1,16,75.6,4.7,2.0%
52,Josh Adams (FA) ,120,511,4.3,29,4,3,7,13,58,8.3,0,1,16,74.9,4.7,0.0%
53,Ito Smith (FA) ,90,315,3.5,18,0,4,27,32,152,5.6,0,0,14,70.7,5.1,0.0%
54,Elijah McGuire (FA) ,92,276,3.0,34,1,3,19,31,193,10.2,1,2,8,66.9,8.4,0.0%
55,Chris Ivory (FA) ,115,385,3.3,21,2,1,13,21,206,15.8,0,0,13,65.1,5.0,0.0%
56,Marshawn Lynch (FA) ,90,376,4.2,52,1,3,15,20,84,5.6,0,0,6,64.0,10.7,0.3%
57,C.J. Anderson (FA) ,67,403,6.0,46,3,2,5,9,41,8.2,1,0,11,62.4,5.7,1.0%
58,Jaylen Samuels (FA) ,56,256,4.6,25,1,0,26,29,199,7.7,3,0,14,61.8,4.4,0.0%
59,Rashaad Penny (SEA) ,85,419,4.9,38,4,2,9,12,75,8.3,0,0,14,61.4,4.4,89.1%
60,Giovani Bernard (TB) ,56,211,3.8,23,2,3,35,48,218,6.2,0,0,12,60.9,5.1,0.9%
61,Alfred Morris (FA) ,111,428,3.9,51,3,2,8,14,73,9.1,0,1,12,60.1,5.0,0.0%
62,Corey Clement (FA) ,68,259,3.8,32,2,2,22,25,192,8.7,0,0,11,59.1,5.4,1.0%
63,Spencer Ware (FA) ,51,246,4.8,34,2,2,20,23,224,11.2,0,0,13,59.0,4.5,0.0%
64,Javorius Allen (FA) ,41,110,2.7,17,0,3,35,43,196,5.6,2,1,14,58.6,4.2,0.1%
65,Theo Riddick (FA) ,40,171,4.3,19,0,0,61,75,384,6.3,0,0,14,55.5,4.0,0.0%
66,Chris Thompson (FA) ,43,178,4.1,16,0,0,41,55,268,6.5,1,0,10,50.6,5.1,0.0%
67,Zach Zenner (FA) ,55,265,4.8,29,1,3,7,10,56,8.0,0,0,8,50.1,6.3,0.0%
68,Devontae Booker (FA) ,34,183,5.4,26,1,1,38,51,275,7.2,0,1,16,49.8,3.1,0.7%
69,Bilal Powell (FA) ,80,343,4.3,38,2,0,11,18,110,10.0,1,1,7,49.3,7.0,0.0%
70,Kenneth Dixon (FA) ,60,333,5.6,37,2,2,6,7,51,8.5,0,1,6,48.4,8.1,0.1%
71,Ty Montgomery (NE) ,41,188,4.6,16,0,1,25,40,235,9.4,0,1,13,46.2,3.6,0.1%
72,Justin Jackson (FA) ,50,206,4.1,20,1,2,15,19,135,9.0,0,0,13,46.1,3.5,1.2%
73,Darren Sproles (FA) ,29,120,4.1,17,0,1,15,23,160,10.7,2,0,6,46.0,7.7,0.1%
74,Kapri Bibbs (FA) ,21,103,4.9,15,0,3,16,23,115,7.2,1,0,12,45.8,3.8,0.1%
75,Jacquizz Rodgers (FA) ,33,106,3.2,20,1,1,38,45,304,8.0,0,1,16,45.0,2.8,0.0%
76,Jordan Wilkins (TEN) ,60,336,5.6,53,1,1,16,17,85,5.3,0,2,16,44.1,2.8,0.1%
77,Chase Edmonds (MIA) ,60,208,3.5,29,2,2,20,23,103,5.2,0,0,16,43.1,2.7,88.0%
78,Jay Ajayi (FA) ,45,184,4.1,20,1,3,5,6,20,4.0,0,1,4,38.4,9.6,7.0%
79,Kyle Juszczyk (SF) ,8,30,3.8,12,0,0,30,40,324,10.8,1,2,16,37.4,2.3,0.8%
80,Rex Burkhead (HOU) ,57,186,3.3,12,0,0,14,20,131,9.4,1,1,8,35.7,4.5,3.4%
81,Malcolm Brown (FA) ,43,212,4.9,19,0,0,5,7,52,10.4,1,0,12,34.4,2.9,0.1%
82,Raheem Mostert (MIA) ,34,261,7.7,52,2,1,6,7,25,4.2,0,1,9,32.6,3.6,46.1%
83,Jeff Wilson Jr. (SF) ,66,266,4.0,18,0,0,12,15,98,8.2,0,2,6,32.4,5.4,2.0%
84,Trenton Cannon (TEN) ,38,113,3.0,21,1,1,17,25,144,8.5,0,0,16,31.7,2.0,0.1%
85,James Develin (FA) ,6,8,1.3,2,0,4,12,18,61,5.1,0,0,16,30.9,1.9,0.0%
86,Wayne Gallman Jr. (FA) ,51,176,3.5,9,0,1,14,22,89,6.4,0,1,15,30.5,2.0,0.0%
87,Kalen Ballage (FA) ,36,191,5.3,75,1,1,9,11,56,6.2,0,1,12,28.7,2.4,0.0%
88,Marcus Murphy (FA) ,52,250,4.8,30,1,0,11,19,26,2.4,0,0,11,27.6,2.5,0.0%
89,Brandon Bolden (LV) ,8,91,11.4,54,1,2,3,3,13,4.3,1,1,16,26.4,1.7,0.6%
90,Rod Smith (FA) ,44,127,2.9,14,0,1,9,12,60,6.7,0,0,16,24.7,1.5,0.0%
91,Andy Janovich (HOU) ,2,5,2.5,3,0,0,8,10,112,14.0,1,0,16,17.7,1.1,0.0%
92,Zach Line (FA) ,9,41,4.6,9,0,0,5,10,14,2.8,2,0,16,17.5,1.1,0.0%
93,Anthony Sherman (FA) ,1,2,2.0,2,0,0,8,9,96,12.0,1,0,16,15.8,1.0,0.0%
94,Dwayne Washington (NO) ,27,154,5.7,28,3,0,0,0,0,0,0,0,13,15.4,1.2,0.1%
95,Taquan Mizzell (NYG) ,9,16,1.8,7,0,0,8,10,78,9.8,1,0,9,15.4,1.7,0.0%
96,Brian Hill (SF) ,20,157,7.9,60,3,0,1,2,9,9.0,0,1,10,14.6,1.5,0.0%
97,Cameron Artis-Payne (FA) ,19,69,3.6,15,0,1,3,4,15,5.0,0,0,9,14.4,1.6,0.0%
98,Alex Armah Jr. (WAS) ,9,15,1.7,4,0,2,1,1,5,5.0,0,0,16,14.0,0.9,0.0%
99,Ronald Jones II (KC) ,23,44,1.9,9,0,1,7,9,33,4.7,0,0,9,13.7,1.5,74.0%
100,Darrel Williams (ARI) ,13,44,3.4,8,0,0,3,3,27,9.0,1,0,6,13.1,2.2,22.4%
101,Stevan Ridley (FA) ,29,80,2.8,12,0,1,3,4,18,6.0,0,2,10,11.8,1.2,0.0%
102,Corey Grant (FA) ,13,40,3.1,8,0,0,9,12,67,7.4,0,0,5,10.7,2.1,0.0%
103,DeAndre Washington (FA) ,30,115,3.8,13,0,0,1,1,9,9.0,0,1,10,10.4,1.0,11.0%
104,John Kelly (CLE) ,27,74,2.7,7,0,0,2,3,27,13.5,0,0,4,10.1,2.5,0.0%
105,Keith Ford (FA) ,21,79,3.8,11,0,0,3,5,21,7.0,0,0,2,10.0,5.0,0.1%
106,Charcandrick West (FA) ,2,-1,-0.5,1,0,0,2,3,37,18.5,1,0,3,9.6,3.2,0.0%
107,C.J. Ham (MIN) ,6,8,1.3,5,0,0,11,15,85,7.7,0,0,15,9.3,0.6,0.1%
108,Devonta Freeman (FA) ,14,68,4.9,20,2,0,5,7,23,4.6,0,0,2,9.1,4.6,0.7%
109,D'Onta Foreman (CAR) ,7,-1,-0.1,2,0,0,2,2,28,14.0,1,0,1,8.7,8.7,12.0%
110,Dontrell Hilliard (TEN) ,0,0,0,0,0,0,9,10,105,11.7,0,0,11,8.5,0.8,2.3%
111,Elijhaa Penny (FA) ,7,25,3.6,8,0,0,8,9,50,6.3,0,0,14,7.5,0.5,0.0%
112,Mark Walton (FA) ,14,34,2.4,10,0,0,5,8,41,8.2,0,0,14,7.5,0.5,2.0%
113,Kenjon Barner (TB) ,19,71,3.7,11,0,0,1,1,3,3.0,0,0,9,7.4,0.8,0.0%
114,Patrick DiMarco (FA) ,1,9,9.0,9,0,0,3,4,62,20.7,0,0,16,7.1,0.4,0.0%
115,Detrez Newsome (FA) ,11,49,4.5,16,0,0,2,2,19,9.5,0,0,9,6.8,0.8,0.0%
116,Ryan Hewitt (FA) ,0,0,0,0,0,0,1,2,1,1.0,1,0,12,6.1,0.5,0.0%
117,Roc Thomas (FA) ,8,30,3.8,23,1,0,2,4,21,10.5,0,0,5,5.1,1.0,0.0%
118,Mike Boone (DEN) ,11,47,4.3,20,1,0,2,3,1,0.5,0,0,8,4.8,0.6,0.3%
119,Roosevelt Nix (FA) ,1,4,4.0,4,0,0,4,6,38,9.5,0,0,16,4.2,0.3,0.0%
120,Tommy Bohanon (FA) ,1,0,0.0,0,0,0,6,9,41,6.8,0,0,16,4.1,0.3,0.0%
121,T.J. Logan (FA) ,2,2,1.0,5,0,0,7,7,37,5.3,0,0,10,3.9,0.4,0.0%
122,Byron Marshall (FA) ,3,9,3.0,4,0,0,4,6,30,7.5,0,0,6,3.9,0.7,0.1%
123,Tre Madden (FA) ,3,3,1.0,2,0,0,2,3,35,17.5,0,0,14,3.8,0.3,0.1%
124,Samaje Perine (CIN) ,8,32,4.0,11,0,0,3,4,5,1.7,0,0,5,3.7,0.7,3.4%
125,David Williams (FA) ,8,36,4.5,15,0,0,0,0,0,0,0,0,6,3.6,0.6,0.0%
126,Tyler Ervin (FA) ,0,0,0,0,0,0,3,4,35,11.7,0,0,9,3.5,0.4,0.0%
127,Shaun Wilson (FA) ,6,29,4.8,9,0,0,3,5,5,1.7,0,0,5,3.4,0.7,0.0%
128,Mike Gillislee (FA) ,16,43,2.7,5,0,0,1,1,9,9.0,0,1,4,3.2,0.8,0.0%
129,Jeremy Hill (FA) ,4,25,6.3,11,0,0,1,1,6,6.0,0,0,1,3.1,3.1,0.0%
130,Benny Cunningham Jr. (FA) ,11,20,1.8,6,0,0,1,2,9,9.0,0,0,15,2.9,0.2,0.0%
131,Jeremy Langford (FA) ,9,25,2.8,7,0,0,0,0,0,0,0,0,1,2.5,2.5,0.0%
132,Keith Smith (ATL) ,1,0,0.0,0,0,0,5,7,23,4.6,0,0,16,2.3,0.1,0.0%
133,Travaris Cadet (FA) ,11,17,1.5,5,0,0,1,1,5,5.0,0,0,1,2.2,2.2,0.0%
134,De'Lance Turner (FA) ,1,4,4.0,4,0,0,2,2,17,8.5,0,0,4,2.1,0.5,0.1%
135,Derrick Coleman (FA) ,2,3,1.5,2,0,0,2,3,17,8.5,0,0,16,2.0,0.1,0.1%
136,C.J. Prosise (FA) ,1,-3,-3.0,0,0,0,3,3,22,7.3,0,0,5,1.9,0.4,0.0%
137,Justin Davis (FA) ,2,19,9.5,19,0,0,0,0,0,0,0,0,11,1.9,0.2,0.0%
138,Jonathan Stewart (FA) ,6,17,2.8,5,0,0,0,0,0,0,0,0,3,1.7,0.6,0.0%
139,David Fluellen (FA) ,4,16,4.0,13,0,0,0,0,0,0,0,0,7,1.6,0.2,0.0%
140,Darius Jackson (FA) ,6,16,2.7,4,0,0,0,1,0,0,0,0,4,1.6,0.4,0.0%
141,Brandon Wilds (FA) ,6,15,2.5,5,0,0,0,0,0,0,0,0,3,1.5,0.5,0.0%
142,Jamaal Charles (FA) ,6,7,1.2,5,0,0,2,3,7,3.5,0,0,2,1.4,0.7,0.1%
143,Jamize Olawale (FA) ,0,0,0,0,0,0,2,4,13,6.5,0,0,16,1.3,0.1,0.0%
144,Derek Watt (PIT) ,4,11,2.8,8,0,0,1,1,2,2.0,0,0,16,1.3,0.1,0.1%
145,Ricky Ortiz (FA) ,0,0,0,0,0,0,3,4,11,3.7,0,0,12,1.1,0.1,0.0%
146,Ameer Abdullah (LV) ,1,1,1.0,1,0,0,3,4,28,9.3,0,1,10,0.9,0.1,0.8%
147,Christine Michael (FA) ,2,9,4.5,8,0,0,0,0,0,0,0,0,1,0.9,0.9,0.0%
148,J.D. McKissic (WAS) ,3,8,2.7,6,0,0,0,1,0,0,0,0,5,0.8,0.2,45.7%
149,Robert Kelley (FA) ,4,8,2.0,6,0,0,0,0,0,0,0,0,2,0.8,0.4,0.0%
150,Michael Burton (KC) ,0,0,0,0,0,0,1,1,6,6.0,0,0,8,0.6,0.1,0.0%
151,Jeremy McNichols (FA) ,2,4,2.0,7,0,0,0,0,0,0,0,0,1,0.4,0.4,0.1%
152,Danny Vitale (FA) ,0,0,0,0,0,0,1,2,2,2.0,0,0,5,0.2,0.0,0.0%
153,Jonathan Williams (WAS) ,3,0,0.0,1,0,0,1,1,1,1.0,0,0,3,0.1,0.0,0.0%
154,Taiwan Jones (BUF) ,0,0,0,0,0,0,0,2,0,0,0,0,6,0.0,0.0,0.0%
155,Nick Bellore (SEA) ,1,0,0.0,0,0,0,4,4,15,3.8,0,0,14,0.0,0.0,0.0%
156,Cordarrelle Patterson (ATL) ,42,228,5.4,27,2,1,21,28,247,11.8,3,1,15,0.0,0.0,91.5%
157,Joe Williams (FA) ,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%
158,Dare Ogunbowale (HOU) ,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.3%
159,Matt Dayes (FA) ,0,0,0,0,0,0,0,0,0,0,0,0,7,0.0,0.0,0.0%
160,Tra Carson (FA) ,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0%
161,Donnie Ernsberger (FA) ,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%
162,Dalyn Dawkins (FA) ,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.1%
163,Patrick Ricard (BAL) ,0,0,0,0,0,0,0,0,0,0,0,0,10,0.0,0.0,0.1%
164,Shane Smith (FA) ,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.1%
165,Trey Edmunds (PIT) ,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0%
166,Jason Cabinda (DET) ,0,0,0,0,0,0,0,0,0,0,0,0,10,0.0,0.0,0.0%
167,Buddy Howell (LAR) ,0,0,0,0,0,0,0,0,0,0,0,0,15,0.0,0.0,0.0%
168,Boston Scott (PHI) ,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,2.7%
169,Godwin Igwebuike (DET) ,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0,0.0,0.2%
170,Lavon Coleman (FA) ,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
171,Thomas Rawls (FA) ,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%
172,Senorise Perry (FA) ,0,0,0,0,0,0,0,0,0,0,0,0,16,0.0,0.0,0.0%
173,De'Angelo Henderson Sr. (FA) ,2,19,9.5,13,0,0,0,0,0,0,0,1,3,-0.1,-0.0,0.0%
174,Robert Turbin (FA) ,4,10,2.5,5,0,0,1,2,3,3.0,0,1,2,-0.7,-0.4,0.0%
